content,score
Hati hati cs nya maSih belum profesional jadi kalau ada masalah apa2 tidak cepat di tangani...jauh bgt sm aplikasi trans online pendahulunya spt grab..yg sud6 profesional...,1.0
"Tolong diperhatikan dan diperbaiki aplikasinya. Saya pesan makanan, tapi karena driver ingin sholat jumatan jadi saya cancle dan kenapa tidak mau tercancle. Sampai akhirnya aplikasi berjalan sendiri mencari driver, sedangkan saya sudah pesan yg lain. Kan jadinya saya harus bayar 2 kali.",1.0
"Awalnya sih sma aja dgn ojol yg lain, ktika ngorder yg k 2 kok aneh. Msak tarif bsa brubah pd saat tiba d tjuan, driver sndri jg bingung 🤦 Auto uninstall",1.0
Pertamanya sih pengen nyoba. Siapa tahu lebih bagus dari si hijau. Masak iya harga sudah tertera d map. Pengemudi minta harga beda.jadi saya cancel.sorry,1.0
Tolong aplikasi Maxim ini di perbaiki supaya tidak ada penipuan order makanan lg,1.0
"Tolong Map nya di perbaiki, tambahkan fitur search atau gunakan Google map aja,",1.0
"Parah bgt sih maxim, saya udah order, udah sampe kirim brg, tau2 ada lagi driver yang dtg selang 1 jam blg terima order.  pas saya buka di aplikasi, kok herannya orderan saya pertama hilang ga ada di riwayat pdhl brgnya udah sampe ke penerima. Terus malah ada orderan ke-2 yg saya ga pernah order. Heran!",1.0
"Apakah memang klo naik maxim berapa bayak pun barang penumpang sendri yg naik turunkan barangnya,, apalagi sementara gendong anak,,???",1.0
Tolong sistemnya diperbaiki. Masa order 1 malah dapet 3 driver sampe dikira orderan fiktif. Sama map nya diperbanyak soalnya susah mau cari lokasinya,1.0
Sudah beberpa kali saya mau order selalu freezescreen trus gagal lagi padahal semua identitas sudah lengkap kira2 kenapa yaaaa belum paham udah 4 hari ini app maxim gk bisa digunakan,1.0
mending gk usah di pakai ni maxim.apl.gk guna maaf ya klo saya bilang kek gitu. soalnya kmi kecewa,1.0
Perbaiki dong aplikasinya masa saya ga pesen jadi pesen kan kasian driver kl batal,1.0
"Tolong diperbaiki untuk data privasi customer, kita masih mau order driver nya udah V. Call dan ngomong nya syg"" Segala ke customer. Otomatis semua penumpang bakalan takut dan langsung cancel lah. Kalau bisa no. telpon. Customer di samarkan biar tidak berlaku kurang ajar",1.0
"Sumpah menunggu driver yang mau trima orderan susah banget.. Padhal sudah di tambah ongkir 😡 driver milih milih ngak kaya aplikasi yang lain, driver nya cepat nerima walaupun jarak jauh..kecewa menggunakan aplikasi ini..",1.0
"driver kasar, gk tau lokasi ato gk pande liat maps?malah ngatain dari chat. Pake sumpah"" pulak. Gk ada akhlak. Titik maps di maxim jga gk jelas. Auto uninstall! Bye",1.0
lokasi nya belum lengkap dah lah jan di download aplikasi taiiiiijkjiikiiiii jijjii gua,1.0
Tolong untuk admin di pengiratkan ke driver car jika menjemput konsumen DILARANG KERAS membawa Rekan. Dan tolong di perhatikan Kualitas Mobil driver. Masa ada mobil sedan taun 80an gk layak pake masih bisa di pergunakan driver ??,1.0
"Dapet driver yang ga sopan,,kapok gua pake ini aplikasi murah sih tapi emang murahan cari driver jangan asal comot jadi kan tolol",1.0
Harga selisih 10.000 antara ongkos berangkat sama pulang. Tidak stabil harga nya . Daerah Banjarmasin sekitarnya,1.0
Aplikasi ojek online terburuk di Indonesia. Map nya gak jelas dan driver pada sok,1.0
Kita kase bintang satu dulu karnah kalau setiap mo b pesan selalu lama.dg kalau maksim nda ada driver oto nd usah taru mobil ne,1.0
"Jujur kecewa banget ketika pas urgent para driver gk ada yg mau nampung, udah dinaikin tetep gk mau",1.0
"Hebat ya MAXIM Ongkos dari Gatot Subroto ke Centre Point pas order 10.500 Sampe tempat, driver bisa edit harga ya jadi 16.500 Wahh hebat sekaliiii 10bintang buat MAXIM .Nanti di laporkan kenak suspend akun nya gak bisa cari makan. Berdosa x awq",1.0
"Jelek bangett banget banget!!!!!! Paraahhh.... Baru ini gw dapet app kek bgni!!! Driver nya pun gila!! Gw minta dijemput dimana, nyampe nya dimana? Gw menunggu lebih dri 10 menit,,, pas udh ketemu sama driver nya, nanya harga disitu brpa mba harga nya? Gw jawab 9k pak, trs malah minta di cancel,katanya ga sesuai, dri sini ke sana tuh ga segtu harga nya!!! Gilaa parah baru ini gw nemuin driver kek bgtu!!! Gw terus inget tuh sampe kapanpun Driver yg namanya *Iman prakoso* , *nopol B6431WOB*",1.0
"Driver suka seenaknya aja cancel, gak ramah,suka seenaknya aja naikin harga, trus maps nya kurang lengkap",1.0
DRIVER GAADA YANG JELAS BENTAK2 PELANGGAN SEENAK JIDAT GAADA YANG BER ETIKA 1 PUN,1.0
"Nama jalan sering hilang, jadi susah mau mencocokkan titik.. Tolong di buat agar nama jalan selalu muncul ketika layar diarahkan ke ujung jalan, jangan hanya di pertengahan jalan namanjalannya muncul..",1.0
"Kecewa dgn aplikasi MAXIM!!! Hari ini saya pesan maxim dgn biaya 12.300 padahal biasanya hanya 8.300,, hampir setiap hari saya menggunakan maxim tapi tiba2 ada penambahan biaya tanpa pemberitahuan terlebih dahulu.. Setelah saya selidiki ternyata saya terkena biaya tunggu berbayar padahal notabene driver yg telat menjemput saya tapi malah saya yg suruh bayar lebih ke driver.. Tolong aplikasinya di perbaiki,, penambahan biaya diberitahu secara transparan..",1.0
Sy baru pertama nyoba maxim driver nya pada jutek² padahal titik koordinat sy pesan sudah benar dan pas saya naik tiba² berubah sendiri dan driver marah ke saya mana lama lagi menunggu hadehhhh mending pakai gojek atau grab,1.0
"Saya kecewa banget sama aplikasi ini,saya tiap hari mesan dan harganya cuma Rp 69.000 dan hari ini tiba² naik jadi Rp77.000 padahal rute nya sama dan nggak ada perubahan dengan yang sebelumnya,tapi kok bisa naik gitu padahal saat saya memesan tarifnya tetap Rp69.000 dan pas dah sampai tarifnya langsung aja naik jadi Rp 77.000,pokoknya saya kecewa banget",1.0
Wahai para Maxim saya sering melihat driver itu kalau menaikkan harga pakai mulai waktu tunggu. Di mohon para IT Maxim di hilangkan saja atau konfirmasi dulu sama driver harga memang murah tpi kok bisa berubah naik. Parah Maxim,1.0
"driver tua"", susah menemukan lokasi, gerakan lelet, orderan lambat, custumer marah"" karena lambat.",1.0
Ribet... udh 1 jam menunggu gak nomgol2 .. dan saya rasa .saya ado nomor hape di applikasi ini.. Dan juga saat pesan ndk ada tarif nya ..,1.0
Tolong dong untuk driver yg ngerti google maps aja binggung gw 5x oder maxim di daerah bali driver Nelpon mulu padhal pas titik katanya sih ga bgtu paham maps 😭,1.0
"Keamanan untuk cs kurang,driver ga pake atribut(kayak opang),plat motor ga sesuai yg diaplikasi pesanan,foto driver diaplikasi cs kaga ada,ngeri ah..",1.0
Aplikasinya sering error tolong di saat butuh kenapa selalu error' saya kesusahan mencari driver padahal banyak biasanya ada dan walaupun lama pasti mudah untuk mencari tetapi skrg jika ingin mencari driver bisa dipercepat dgn uang tambahan jika tidak dipercepat maka pencarian driver akan memakan waktu berjam2.,1.0
Tolong Maxim food ditail sama harganya biar kita gak kena tipu,1.0
Aplikasi apaan nihhh .masaa cma bisa pesan dri satu kotaaa ajaaaaa . anehhhhhhhhhh,1.0
"Sumpah gak ngerti gua .. cileungsi gak masuk map jalan doank yg keliatan gak ada nama daerahnya, mau order jd gak jelas . harganya dikira murah dr aplikasi sebelah karna driver baru jd promo"" gitu . ehh ternyata malah lebih MAHAL dr aplikasi sebelah :( sedih akutuhh . perbaiki mapnya dulu dah . biar gak banyak bugnya",1.0
"saya suka aplikasi nya, tp tolong itu driver nya di kasih aturan atau gmna, saya pesen udh hampir 10x dpt oerg yg sama, sedangkan jarak nya 25 menit dr saya, saya telat karena org ini, dan dsuruh matiin aplikasi nya dulu ga mau, sdngkan dia ga gerak2 dr lokasi ! kecewa banget!!",1.0
"Aplikasi gak bermutu,driver JUTEK DAN BAR BAR SEMUA,SAYA BERANGKAT KERJA JAM 7 DIBAWA MUTER MUTER SAMA driver SAMPAI JAM 10,👎 MEROKOK PULA SAMBIL BERKENDARA",1.0
Enggak jelas nih aplikasi Kasian banget sama driver grab Kita menunggu lama Driver nyari2 Membuang waktu banget,1.0
"lelet banget si, abis di update jadi makin lelet, padahal tiap hari saya pake aplikasi ini.. kecewa, mana saya butuh cepat tolong diperbaiki, masa gagal pencarian terus pdhl jaringan saya lancar!",1.0
Gmna udh nyari titik nya susah nyari driver nya lama bukanya meringankan malahh bikin orang telat buat berangkat kerjaaa.,1.0
Ngak suka kalau pesan nnti sejam bru ad yg mau Terima orderan itu pun kalau di tinggikan biaya nya,1.0
"Gak jelas, bodo amat lah. Mending gw pake yg IJO2 udh jelas berkualitas aja deh drpd pendatang baru malah bad kayak gini.",1.0
Harga sihh murah tp... Aplikasi lemot eror masukan alamat yang pas susah apa lagi cari alamat.. cari pengemudi pun lama gak ketemu²... Bikin emosi...😠😠,1.0
Sering gangguan ga bagus selper jelek kcil bikin orsng marah aja jangan mau sering ganguan,1.0
"Aplikasi sangat lemot, sumpah cari driver bisa sampai 1 jam ga nemu 1 orang pun. Malah tiba2 aplikasi blank dan bunyi notif ga berhenti. Murah tp jangan sampai murahan lah.",1.0
"Gua turunin bintang nya. Di Bengkulu Payah supirnya gak ada yg respon kalo pesan di hari hujan gak ada yg mau ambil pesanan, padahal ongkos udah di naikin. Udah setara sama ongkos app sebelah. 30 menit menunggu gak ada respon.",1.0
"Kaget dong, baru instal maxim, masukin no hp lgsg order gt aja. Pdhl saya blm tentukan titik jemput & titik saya pulang. Di batalin susah bgt. Saran saya utk yg baru instal jgn otomatis lgsg order gt dong, kan jd bingung saya nya. driver juga kasian udh ada orderan masuk tp saya cancel gbs trs.",1.0
"driver manja, orderan nominal sedikit males2an ngambil, sekali ga dapat orderan ngeluh",1.0
aplikasi sering bermasalah dan belum set tujuan uda bisa pesan,1.0
Driver gak jelas malah muter muter ke jalan yang lebih jauh,1.0
"Aplikasi nya jelek, maps nya ga lengkap, masa kita suruh nyari sendiri di peta, mana di peta ga ada nama nama nya. Gimana mau bersaing sama gojek kalo aplikasi pemesanan nya aja jelek !",1.0
Tolong kalau belum siap buat ojol gak usah dipaksakan. Ujung2 nya konsumen yg susah. Mau order aja cari driver nya lama. Abis itu driver gak sopan. Tambah lagi map nya gak jelas. Malah selalu jauh dari lokasi yg di tentukan. Driver nya malah ngomel2. Lah aplikasi lu aja tu yg kayak sampah. Tampilan map nya juga bikin bingung. Fitur2 juga kurang. Percuma murah kalau malah bikin susah. Mendingan tarif mahal tapi nyaman!!!,1.0
"pencarian driver nya lama bgt niat kerja ga sih? padahal cuma ngantrrin orderan yg ga smpe sekilo, driver ny di chat ga ada yg sopan. nyolot bener padahal kita bayar. lokasi map driver jg ga update dmna titik letak ny pengantaran lama jdga kelar2, saya kasih jempol kebalik rmh saya didtgi marah2 dia nya. murah sih tapi heran driver marah2 komplain ke kita krn ongkos nya murah, tolong di perbaiki lagi ya.",1.0
Maps tidak sesuai dan sulit mencari titik alamat. Driver tidak ramah,1.0
Minta di update setelah di update malah gak bisa di buka....aplikasi TOLOLLLL,1.0
Hilangkan aja yg buat delivery food&shopx percuma ndk bisa order jg sllu cancel walau sdh ditambah ongkir nya,1.0
"TOLONG ,ITU DRIVER YANG SERING GAK MAU NERIMA ORDERAN, TOLONG DI CUT SAJA,, PERCUMA MELIHARA DRIVER YANG GG",1.0
"Sangat binggung pemakaiannya. Jalan nya tdk bs langsung muncul begitu di ketik. Mau jemput brg, uda di ketik jelas msh tetap susah nemu titik jemput dan antarnya. Ketik jalan gk muncul. Ketik nama resto jg gk muncul. Pdhal resto org uda ada di gugel map. Meski tarif murah, tp Tdk semua org perlu harga murah. Tp sy percaya, semua org mau efisien, flesibel, tak apa kalo mahal dikit. Sy mau cari rujak jundul aja susah nya minta ampon. Mau cari jl kartini jg gk muncul",1.0
"Tolong dong perbaiki titiknya, jangan buat orang jd ribet, nyobain aplikasi pertama kali pesen kemana, di turunin dimana,",1.0
Tolong Di Perbaikin Lg Food Nya Saya Tidak Bisa Melihat Harga² Makanannya,1.0
"driver bisa ditraining terlebuh dahulu. dan nyalakan pesan, kata driver tidak ada aplikasi pesan.",1.0
"Tolong ya untuk titik lokasinya itu diperbaiki masa pertama kali order di titik yg sama waktu order pakai aplikasi lain bisa pakai maxim ga bisa mas titik nya jadi kemana"" katanya "" satu informasi ada dalam satu layar"" lah buktinya mana saya order pukul 12.54 di jemputnya jam 13.28 itu kan estimasi menunggu driver 5 menitan deh ky nya jadi kan waktunya terbuang sia"" untung aja ga terlambat ke acara harga sih boleh murah tapi pelayanannya sih ya jangan murahan dong",1.0
"Baru sore tadi download dan malam hapus lagi,ya sesuai lah dg harga yg berbicara,tata krama kesopanan kebersihan keselamatan kaga ada,fitur chatting pun kaya gaguna,ketemu pun tidak salam sapa ,sampai tujuanpun tidak ada sapa,mungkin itu oknum,tapi jika oknum kok banyak😅",1.0
Tata krama driver buruk. Memang bukan aplikasinya tp kenapa cuma di maxim aja rider dan driver gini?,1.0
Gimana mau sopan driverny orang murah dan gx sejahterain driver .....wajar kalau seenaknya driver ....,1.0
Saya bingung dengan Maxim -menjemput selalu salah titik -jalurnya selalu lewat gang sempit atau lorong sempit -akibat selalu salah titik dan jalurnya selalu lewat lorong sempit atau gang sempit jadinya saya selalu terlambat ketempat kerja kalau naik Maxim Mohon dong maps nya Maxim di perbaiki.,1.0
"Pengemudinya Gak sopan, Tolong di pantau yah driver. rusuh gak di kasih Helem.",1.0
"Aplikasi apa ini buruk bgt pelayanan nya, order 1 udh di cancel krna gak respon mlh yg dtng 3 marah"" , omongan kasar gak ada etika . Walaupun ongkosan murah tp prilaku driver nya buruk ttep aja bakal kalah sm gojek atau grab . Gpp ongkosan mahal dikit tp pelayanan ny baik kndaraan nya jg rata"" bgus . Drpd aplikasi ini, mtor yg gak layak pake aja msh buat ngojek",1.0
"Driver gak guna ,gak ada tata krama ga sopan semuaa",1.0
Tarif naikin aja . Dari pada murah cuma make aplikasi nya bikin emosi. Di perbaiki lagi kualitasnya. Atau mending tutup aja,1.0
Aplikasi kok gak jelas banget..ternyata masih nyaman di ijo aja lah..,1.0
Monggo CUSTOMER... SIL AHKAN UPDATE Y... ANDA PELUANG KAMI PARA DRIVER SIAP MELAYANI.,1.0
"payah, error trus, dah pindah"" lah user krna ulah maxim sendiri",1.0
"Tolong perbaiki maxim nya ya. Suka gangguan dan tiba"" keluar sndri dri aplikasi nya. Trs pesen 1 kali tiba"" yg dateng 3 orang. Tolong perbaiki. Mengecewakan",1.0
g jelas maxim ini di peebarui malah eror...pesan gagal pesan gagal...tapi order sampe dan banyak pula di aplikasi gagal trus..sampe driver ny nlponin saya... tolong lah di perbaiki.. di perbarui bkn ny makin bagus malah eror... bikin kecoh orang,1.0
"Bad. Murah si tapi pelayanan nya sangat buruk. Aplikasi nya laama, driver nya juga ga cepet dapat",1.0
"Map nya kok gak akurat,driver nya sering bingung krn alamat nya gak pas,tolong di perbaiki",1.0
Pesanya agak susah..dan kalau perjalanan dekat banyak driver yg menolak untuk mengantar,1.0
Pasang iklan Tampa bayar pajak/izin .auto baener di copot Satpol-PP lah . pasang iklan ko liar .mana banyak banget lagi sampe ke perumahan .pasang nya di tiang listrik sih .gak ad izin ya di copot Satpol-PP lah 😂,1.0
Alamat rumah saya bisa gak nampak klu pk aplikasi maxim. Klu gojek dan gocar dapat. Hari ini saya bisa pula di denda Pdhl DRIVER nya blm tiba. Nyesal pk aplikasi ini,1.0
"Maf saya kasih reting satu, saya senang dengan aplikasi ini murah, cuman ada oknum driver yg cara ngomongnya kasar, karena kita minta batal",1.0
Aplikasi ndk berguna..ndk becus...penjemputan harus dinaikan sampe level tertinggi baru mau di terima orderan,1.0
TOLONG BUAT DRIVER DIPERBANYAK. UDA 1 JAM NYARI PENGEMUDI SEKITAR JALAN H. IMAM MUNANDAR PEKAN BARU GA ADA,1.0
"Saya mohon driver"" nya jaga sopan santun 🙏 Saya menunggu Lama banget tapi di aplikasi driver sudah sampe sedangkan saya menunggu lama lama dan Driver sendiri tidak punya sopan santun dan tata krama yg baik tolong pihak maxim menegor Driver seperti itu",1.0
"Pelayanan nya kurang baik , pengemudi nya mintak ongkos lebih, tidak sesuai aplikasi😠😠",1.0
Kok harga ny naik yaa wah parah sama srmua aplikasi ojol yg lain tolong dong di perbaiki kata ny harga bersahabat,1.0
"Harganya lebih murah tp sikap driver g sopan. pertama lama bgt jemputnya pdhl lokasi rumah dri titiknya dia g gitu jauh. Kyknya maps maxxim hrus diperbaiki deh. Kdua, driver dichat mlh g nyambung. Sy pikir mgkn bhasa sy di chat yg krg jelas n bkin ambigu. Ktiga, maps maxxim muter2 parah. Lewat jln yg lbh jauh n lbh padat plus macet. Jd lama bgt smpenya. Keempat, driverny agk rusuh. Sepatu sy nyenggol motor dua kali d lampu merah. Trakhir, pas smpe d lokasi, sy blg trima kasih, driver diem aj :)",1.0
Driver sangat tidak punya sopan santun besok akan pengaduan ke kantor sangat membuat customer tidak nyaman sudah ada bukti wa dari driver,1.0
Sy pengen memakai aplikasi ini tp kog susah ya titik penjemputannya..susah mencarinya dlm peta gk ada nama lokasi..spt mencari peta buta..perbaikilah bos aplikasinya..spt gocar at grab.. simple gt...!,1.0
"Gak tau mau nyalahin pihak Maxim nya yg salah rekrut driver atau enggak, soalnya baru download aplikasi ini, kirain lebih bagus dr ojek online lainnya, ternyata driver gak ramah, udah gitu sepanjang jalan ngebut aja gak mikirin keselematan penumpang, jalanan di terobos terus ,kalau saya lagi hamil di bonceng kayak gitu bisa keguguran saya, zaman covid gini sebenarnya saya kasihan liat ojolnya pasti susah cari rezeki, tapi kalau gitu? Hadehhhhh",1.0
"Pengalaman saya naik car L maxim dipalembang, AC mobil dimatikan jadi panas banget didalam mobil. Tolong dibuatkan menu untuk komplain driver agar bekerja secara profesional",1.0
